Ticker,Time,Millisec,LastPrice,Volume,BidVolume1,BidPrice1,AskVolume1,AskPrice1
IF1502,13:53:45,100,3361.8,335717,1,3361.6,5,3361.8
IF1502,13:53:45,600,3362.2,335732,8,3362.2,2,3362.4
IF1502,13:53:46,100,3362.4,335735,8,3362.2,4,3362.4
IF1502,13:53:46,600,3362.2,335748,4,3362,53,3362.2
IF1502,13:53:47,100,3362.2,335761,6,3362,40,3362.2
IF1502,13:53:47,600,3362.2,335778,8,3362,23,3362.2
IF1502,13:53:48,100,3362,335874,2,3362.4,51,3362.8
IF1502,13:53:48,600,3363,335926,33,3362.2,13,3363
IF1502,13:53:49,100,3363.2,335945,9,3363,67,3363.2
IF1502,13:53:49,600,3363,335961,9,3363,53,3363.2
IF1502,13:53:50,100,3363.2,335965,14,3363,51,3363.2
IF1502,13:53:50,600,3363,335978,6,3363,51,3363.2
IF1502,13:53:51,100,3363,335981,5,3363,107,3363.2
IF1502,13:53:51,600,3362.8,335997,8,3362.8,107,3363.2
IF1502,13:53:52,100,3362.4,336010,6,3362.4,8,3363
IF1502,13:53:52,600,3362.2,336023,5,3362,5,3362.4
IF1502,13:53:53,100,3361.8,336033,3,3361.8,3,3362
IF1502,13:53:53,600,3361.6,336045,1,3361.4,1,3361.8
IF1502,13:53:54,100,3361.8,336055,3,3361.2,5,3361.8
IF1502,13:53:54,600,3361.2,336075,8,3360.8,7,3361.4
IF1502,13:53:55,100,3361.2,336085,4,3361.2,1,3361.4
IF1502,13:53:55,600,3361.6,336094,1,3361.2,13,3361.6
IF1502,13:53:56,100,3361,336099,3,3361,12,3361.2
IF1502,13:53:56,600,3360.8,336107,7,3360.8,11,3361.2
IF1502,13:53:57,100,3361.2,336115,4,3360.8,8,3361.2
IF1502,13:53:57,600,3360.8,336137,3,3360.4,4,3360.8
IF1502,13:53:58,100,3360.8,336156,2,3360.8,10,3361.2
IF1502,13:53:58,600,3361,336169,24,3360.8,5,3361
IF1502,13:53:59,100,3359.4,336217,4,3359.2,2,3359.6
IF1502,13:53:59,600,3358.8,336255,4,3358.8,36,3359.6
IF1502,13:54:00,100,3358.8,336271,8,3358.6,1,3359
IF1502,13:54:00,600,3360.2,336321,4,3359.8,4,3360.2
IF1502,13:54:01,100,3360.2,336382,1,3359.6,1,3360.2
IF1502,13:54:01,600,3359.2,336407,1,3359.8,8,3360.2
IF1502,13:54:02,100,3358.2,336451,33,3358.2,15,3359.4
IF1502,13:54:02,600,3358.2,336465,1,3358.8,1,3359
IF1502,13:54:03,100,3359,336482,4,3358.8,8,3359.2
IF1502,13:54:03,600,3358.4,336502,4,3358.2,1,3358.6
IF1502,13:54:04,100,3358.2,336524,1,3357.6,1,3358.2
IF1502,13:54:04,600,3356.2,336571,4,3356,3,3356.2
IF1502,13:54:05,100,3356,336612,3,3354.2,46,3356
IF1502,13:54:05,600,3353.8,336650,18,3353.8,48,3354.8
IF1502,13:54:06,100,3354.2,336676,2,3353.6,50,3354.2
IF1502,13:54:06,600,3351.8,336722,5,3351.6,26,3352
IF1502,13:54:07,100,3351.2,336765,44,3350.8,1,3351.2
IF1502,13:54:07,600,3351.6,336801,2,3351.4,6,3351.6
IF1502,13:54:08,100,3351.4,336812,5,3351.4,9,3351.6
IF1502,13:54:08,600,3351,336843,8,3350.4,1,3351
IF1502,13:54:09,100,3350.6,336869,5,3350.6,11,3351.2
IF1502,13:54:09,600,3350,336928,156,3350,1,3350.4
IF1502,13:54:10,100,3350,336992,106,3350,5,3350.2
IF1502,13:54:10,600,3350.4,337018,90,3350,16,3350.4
IF1502,13:54:11,100,3350.6,337063,8,3350.6,3,3351.2
IF1502,13:54:11,600,3352.4,337206,15,3351.8,3,3352.4
IF1502,13:54:12,100,3353.6,337341,31,3352.8,10,3353.6
IF1502,13:54:12,600,3353.6,337408,14,3353.6,5,3354.8
IF1502,13:54:13,100,3355,337439,1,3354.8,11,3355
IF1502,13:54:13,600,3355.8,337461,3,3355.2,4,3355.8
IF1502,13:54:14,100,3356.2,337492,3,3356.2,8,3356.4
IF1502,13:54:14,600,3357,337524,2,3356.4,3,3357
IF1502,13:54:15,100,3358.4,337549,8,3357.8,6,3358.4
IF1502,13:54:15,600,3358,337575,4,3358.4,13,3358.6
IF1502,13:54:16,100,3358,337606,38,3357.4,2,3358.4
IF1502,13:54:16,600,3358.4,337648,17,3358.4,11,3358.6
IF1502,13:54:17,100,3358.8,337670,6,3358.4,16,3358.8
IF1502,13:54:17,600,3358.6,337678,3,3358.6,6,3358.8
IF1502,13:54:18,100,3358.2,337713,4,3358,31,3359
IF1502,13:54:18,600,3358.8,337727,7,3358.2,2,3358.8
IF1502,13:54:19,100,3358.4,337740,8,3358.2,2,3358.6
IF1502,13:54:19,600,3359,337757,1,3358.8,5,3359
IF1502,13:54:20,100,3359.2,337780,1,3359.2,5,3359.4
IF1502,13:54:20,600,3358.8,337794,3,3358.6,3,3358.8
IF1502,13:54:21,100,3359.2,337808,44,3358.6,1,3359.2
IF1502,13:54:21,600,3359.4,337826,2,3359.4,8,3359.6
IF1502,13:54:22,100,3359.8,337850,5,3358.8,52,3359.8
IF1502,13:54:22,600,3359,337879,1,3358.8,56,3359
IF1502,13:54:23,100,3357.8,337907,56,3357.8,35,3358.2
IF1502,13:54:23,600,3356.8,338028,1,3356.2,1,3356.8
IF1502,13:54:24,100,3357.2,338041,50,3357.2,5,3357.4
IF1502,13:54:24,600,3358.2,338066,2,3357.4,3,3358.2
IF1502,13:54:25,100,3358.4,338078,3,3358.2,1,3358.4
IF1502,13:54:25,600,3358.4,338089,3,3358.4,4,3358.8
IF1502,13:54:26,100,3358.2,338107,1,3358.4,3,3358.6
IF1502,13:54:26,600,3357.8,338121,2,3357.6,8,3357.8
IF1502,13:54:27,100,3358,338135,2,3358,3,3358.4
IF1502,13:54:27,600,3357.8,338147,4,3357.8,6,3358.4
IF1502,13:54:28,100,3357.2,338161,45,3357.2,1,3357.4
IF1502,13:54:28,600,3357.2,338190,20,3357.2,1,3357.4
IF1502,13:54:29,100,3357.2,338222,19,3357.2,9,3358
IF1502,13:54:29,600,3355.4,338270,7,3355.4,5,3355.8
IF1502,13:54:30,100,3357,338287,2,3356.8,1,3357.2
IF1502,13:54:30,600,3356.4,338295,7,3356.6,4,3356.8
IF1502,13:54:31,100,3355.4,338324,1,3355,2,3355.4
IF1502,13:54:31,600,3355.4,338335,14,3354.8,1,3355
IF1502,13:54:32,100,3354.8,338350,13,3354.8,18,3355
IF1502,13:54:32,600,3356.6,338396,2,3356.4,5,3357
IF1502,13:54:33,100,3357,338418,7,3357,45,3357.2
IF1502,13:54:33,600,3357.2,338436,1,3357,11,3357.2
IF1502,13:54:34,100,3356.8,338464,1,3356.8,1,3357
IF1502,13:54:34,600,3356.2,338491,8,3356.2,44,3356.4
IF1502,13:54:35,100,3356.2,338525,3,3355.2,23,3356.2
IF1502,13:54:35,600,3355.2,338533,6,3355,3,3355.4
IF1502,13:54:36,100,3355.2,338540,6,3355,7,3355.6
IF1502,13:54:36,600,3355,338544,5,3355,5,3355.2
IF1502,13:54:37,100,3355,338576,10,3355,48,3355.2
IF1502,13:54:37,600,3352.8,338644,51,3352.4,38,3352.8
IF1502,13:54:38,100,3354.2,338755,1,3354,2,3354.2
IF1502,13:54:38,600,3355,338778,1,3355,3,3355.2
IF1502,13:54:39,100,3355,338780,3,3355,2,3355.2
IF1502,13:54:39,600,3355,338785,1,3355,2,3355.2
IF1502,13:54:40,100,3355.2,338790,3,3354.8,2,3355.2
IF1502,13:54:40,600,3354.8,338791,2,3354.8,4,3355
IF1502,13:54:41,100,3354.8,338801,8,3354.6,1,3355
IF1502,13:54:41,600,3354.8,338813,4,3354.4,1,3354.8
IF1502,13:54:42,100,3354.6,338819,6,3354.4,1,3354.6
IF1502,13:54:42,600,3354.8,338836,6,3354.4,2,3354.6
IF1502,13:54:43,100,3356.6,338892,11,3355.2,4,3356.6
IF1502,13:54:43,600,3357,338905,7,3356.6,4,3357
IF1502,13:54:44,100,3356.4,338918,4,3356.2,3,3356.6
IF1502,13:54:44,600,3355.8,338938,3,3355.8,3,3356.6
IF1502,13:54:45,100,3355.4,338972,2,3355.4,4,3355.8
IF1502,13:54:45,600,3354.6,338997,4,3354.4,1,3354.6
IF1502,13:54:46,100,3354.2,339007,12,3354.2,26,3354.4
IF1502,13:54:46,600,3354.4,339016,17,3354.2,24,3354.4
IF1502,13:54:47,100,3354.2,339026,18,3354.2,17,3354.4
IF1502,13:54:47,600,3354.2,339039,16,3354.2,5,3354.4
IF1502,13:54:48,100,3354.6,339050,1,3354.4,2,3354.6
IF1502,13:54:48,600,3354.4,339052,3,3354.4,1,3354.6
IF1502,13:54:49,100,3354.2,339071,3,3354.2,2,3354.6
IF1502,13:54:49,600,3353.6,339083,3,3353.6,5,3353.8
IF1502,13:54:50,100,3353.4,339096,5,3353.4,7,3353.8
IF1502,13:54:50,600,3353.2,339113,1,3352.6,3,3353.2
IF1502,13:54:51,100,3352.6,339117,4,3352.6,3,3353
IF1502,13:54:51,600,3353.4,339128,3,3353.2,6,3353.6
IF1502,13:54:52,100,3353.4,339138,6,3353,2,3353.2
IF1502,13:54:52,600,3353,339155,2,3352.8,3,3353
IF1502,13:54:53,100,3351.8,339170,6,3351.4,2,3352
IF1502,13:54:53,600,3351.4,339184,69,3350.8,3,3352
IF1502,13:54:54,100,3351.4,339199,12,3350.8,34,3351.4
IF1502,13:54:54,600,3350.6,339247,63,3350,5,3350.6
IF1502,13:54:55,100,3349,339344,2,3348.8,6,3349
IF1502,13:54:55,600,3348,339435,47,3347.4,5,3348
IF1502,13:54:56,100,3347.8,339450,2,3347.6,7,3348
IF1502,13:54:56,600,3347.6,339469,3,3347.6,1,3348
IF1502,13:54:57,100,3348,339497,45,3347,1,3348
IF1502,13:54:57,600,3348,339508,4,3347.6,2,3348
IF1502,13:54:58,100,3348.8,339535,1,3348.6,2,3348.8
IF1502,13:54:58,600,3349.2,339561,1,3348.8,8,3349.2
IF1502,13:54:59,100,3350,339586,2,3349.6,6,3350.2
IF1502,13:54:59,600,3349.6,339613,2,3349.2,1,3349.6
IF1502,13:55:00,100,3350.4,339662,1,3350.4,38,3350.8
IF1502,13:55:00,600,3350.8,339705,2,3350.4,2,3350.8
IF1502,13:55:01,100,3352.2,339759,2,3351.2,2,3352
IF1502,13:55:01,600,3351.2,339788,2,3351.2,1,3352.2
IF1502,13:55:02,100,3351.4,339811,13,3350.8,8,3351.8
IF1502,13:55:02,600,3350.8,339824,2,3351.2,4,3351.6
IF1502,13:55:03,100,3351.8,339838,3,3351.6,1,3351.8
IF1502,13:55:03,600,3352.4,339887,1,3352.2,2,3352.4
IF1502,13:55:04,100,3353,339906,2,3352.2,11,3353.2
IF1502,13:55:04,600,3353,339913,11,3352.8,9,3353.2
IF1502,13:55:05,100,3353,339923,19,3352.8,3,3353
IF1502,13:55:05,600,3352.8,339929,26,3352.8,3,3353
IF1502,13:55:06,100,3352.8,339954,17,3352.8,9,3353
IF1502,13:55:06,600,3352.8,339979,14,3352.8,1,3353
IF1502,13:55:07,100,3353,339989,3,3353,4,3353.2
IF1502,13:55:07,600,3353.6,340013,2,3353.6,2,3353.8
IF1502,13:55:08,100,3353.4,340031,2,3353.8,6,3354
IF1502,13:55:08,600,3353.8,340036,2,3353.8,5,3354
IF1502,13:55:09,100,3354.2,340056,9,3353.6,3,3354.2
IF1502,13:55:09,600,3354.4,340072,4,3354.2,1,3354.4
IF1502,13:55:10,100,3354.2,340092,56,3354.2,3,3355.4
IF1502,13:55:10,600,3356.8,340120,1,3356.8,7,3357
IF1502,13:55:11,100,3355.8,340133,4,3355.8,5,3356.2
IF1502,13:55:11,600,3355.2,340166,2,3355.2,2,3355.6
IF1502,13:55:12,100,3354.4,340184,20,3354.4,4,3355
IF1502,13:55:12,600,3353.8,340223,1,3353.8,1,3354.4
IF1502,13:55:13,100,3353.8,340257,3,3353.6,2,3353.8
IF1502,13:55:13,600,3353.6,340272,15,3353.6,8,3353.8
IF1502,13:55:14,100,3353.6,340309,38,3352.8,35,3353.6
IF1502,13:55:14,600,3353,340324,3,3353,3,3353.6
IF1502,13:55:15,100,3353,340339,69,3353,6,3353.2
IF1502,13:55:15,600,3353,340351,58,3353,6,3353.2
IF1502,13:55:16,100,3352.2,340463,5,3352.2,19,3352.4
IF1502,13:55:16,600,3351.6,340484,1,3351.6,23,3352.4
IF1502,13:55:17,100,3351.4,340492,1,3351.4,6,3351.6
IF1502,13:55:17,600,3349.8,340543,1,3349.8,1,3351
IF1502,13:55:18,100,3350,340557,2,3350.2,6,3350.4
IF1502,13:55:18,600,3349.6,340563,3,3349.2,3,3349.6
IF1502,13:55:19,100,3349.2,340598,21,3348.8,21,3349.8
IF1502,13:55:19,600,3349,340637,129,3348,1,3349
IF1502,13:55:20,100,3349.2,340665,2,3349,23,3349.4
IF1502,13:55:20,600,3348.4,340702,56,3348,2,3348.4
IF1502,13:55:21,100,3349.2,340749,96,3348,1,3348.6
IF1502,13:55:21,600,3349,340774,12,3349,1,3349.2
IF1502,13:55:22,100,3348,340829,22,3348,1,3348.4
IF1502,13:55:22,600,3348,340858,2,3348,8,3348.4
IF1502,13:55:23,100,3347.4,340892,1,3347,51,3347.4
IF1502,13:55:23,600,3347.2,340937,16,3346.8,5,3347
IF1502,13:55:24,100,3347.2,340965,27,3346.2,3,3347.2
IF1502,13:55:24,600,3349,341098,8,3348,9,3349
IF1502,13:55:25,100,3349,341148,4,3347.2,32,3349
IF1502,13:55:25,600,3349.4,341219,40,3348.4,14,3349.4
IF1502,13:55:26,100,3349.6,341258,1,3349.4,3,3349.6
IF1502,13:55:26,600,3349.4,341291,2,3348.8,6,3349.4
IF1502,13:55:27,100,3349.6,341340,9,3349.4,1,3349.6
IF1502,13:55:27,600,3348.4,341380,28,3348.4,8,3349.8
IF1502,13:55:28,100,3349.4,341393,1,3349,2,3349.2
IF1502,13:55:28,600,3347.4,341451,25,3347.4,4,3348.8
IF1502,13:55:29,100,3347.6,341491,2,3347,6,3347.6
IF1502,13:55:29,600,3347.4,341559,2,3347.4,10,3347.8
IF1502,13:55:30,100,3347.4,341585,34,3346.6,2,3346.8
IF1502,13:55:30,600,3347.4,341624,29,3346.2,2,3347.4
IF1502,13:55:31,100,3346.4,341674,39,3346.4,20,3347.2
IF1502,13:55:31,600,3345.8,341714,24,3345.8,1,3346.8
IF1502,13:55:32,100,3345.8,341761,21,3345.4,4,3345.8
IF1502,13:55:32,600,3346,341807,32,3346,1,3346.4
IF1502,13:55:33,100,3345.2,341857,31,3345.2,5,3346.6
IF1502,13:55:33,600,3345.8,341895,8,3345.8,4,3347
IF1502,13:55:34,100,3345.2,341948,1,3346.6,1,3346.8
IF1502,13:55:34,600,3345.8,341989,34,3344.6,3,3345.8
IF1502,13:55:35,100,3345.4,342021,21,3345.4,1,3346
IF1502,13:55:35,600,3346.4,342063,1,3346.2,3,3346.4
IF1502,13:55:36,100,3346.4,342122,32,3346,1,3346.8
IF1502,13:55:36,600,3345.4,342176,37,3345.4,3,3346.4
IF1502,13:55:37,100,3345.4,342215,42,3345.4,2,3345.8
IF1502,13:55:37,600,3345.8,342258,17,3345.8,1,3346
IF1502,13:55:38,100,3346,342286,30,3346,1,3347
IF1502,13:55:38,600,3346.4,342318,3,3346.4,4,3346.6
IF1502,13:55:39,100,3346.4,342328,5,3346.4,2,3346.6
IF1502,13:55:39,600,3345.8,342350,4,3345.6,1,3345.8
IF1502,13:55:40,100,3345,342370,5,3344.8,6,3345
IF1502,13:55:40,600,3344.4,342398,9,3344.4,7,3344.8
IF1502,13:55:41,100,3344.2,342424,7,3344.2,2,3344.6
IF1502,13:55:41,600,3343.4,342450,42,3342.8,1,3343
IF1502,13:55:42,100,3343,342465,47,3342.4,2,3343.2
IF1502,13:55:42,600,3342,342493,55,3342,2,3342.6
IF1502,13:55:43,100,3342.4,342511,3,3342.4,12,3342.6
IF1502,13:55:43,600,3342.4,342523,4,3342.4,22,3342.6
IF1502,13:55:44,100,3342.6,342538,1,3342.2,29,3342.6
IF1502,13:55:44,600,3341.4,342610,29,3340,1,3341
IF1502,13:55:45,100,3340,342618,4,3339.8,2,3340
IF1502,13:55:45,600,3339.2,342642,5,3339,13,3339.2
IF1502,13:55:46,100,3338.8,342661,1,3338.8,20,3339.2
IF1502,13:55:46,600,3338.6,342676,4,3338.4,8,3338.6
IF1502,13:55:47,100,3339.4,342734,5,3339,3,3339.4
IF1502,13:55:47,600,3340.2,342818,31,3339.6,5,3340.2
IF1502,13:55:48,100,3342.6,342972,22,3341.6,1,3342.2
IF1502,13:55:48,600,3342.6,343030,24,3341.8,3,3342.6
IF1502,13:55:49,100,3342.6,343085,6,3342.4,7,3343.2
IF1502,13:55:49,600,3342.2,343124,6,3342.2,6,3342.8
IF1502,13:55:50,100,3342.4,343152,21,3342.4,6,3342.6
IF1502,13:55:50,600,3342.6,343186,1,3342.4,13,3342.6
IF1502,13:55:51,100,3342.6,343235,10,3341.4,62,3342.6
IF1502,13:55:51,600,3342,343244,7,3342,8,3342.4
IF1502,13:55:52,100,3341.4,343289,1,3342.4,4,3342.6
IF1502,13:55:52,600,3341.2,343323,51,3341.2,5,3342.2
IF1502,13:55:53,100,3341.4,343354,38,3341,5,3341.4
IF1502,13:55:53,600,3340,343422,2,3339.6,8,3341
IF1502,13:55:54,100,3339.4,343481,17,3338.2,1,3339.4
IF1502,13:55:54,600,3337.4,343493,2,3337.2,3,3337.6
IF1502,13:55:55,100,3336.2,343559,24,3336.2,13,3337.6
IF1502,13:55:55,600,3335.8,343581,4,3335.8,6,3336.2
IF1502,13:55:56,100,3337.2,343620,2,3337.2,5,3337.4
IF1502,13:55:56,600,3337,343645,2,3336.8,6,3337
IF1502,13:55:57,100,3336.6,343681,7,3336.4,1,3336.8
IF1502,13:55:57,600,3337.4,343713,56,3336.8,3,3337
IF1502,13:55:58,100,3337.8,343762,35,3337.2,2,3337.8
IF1502,13:55:58,600,3340.2,343861,5,3340,5,3340.2
IF1502,13:55:59,100,3340,343898,4,3339.6,6,3340
IF1502,13:55:59,600,3340.6,343964,29,3340.6,1,3341.8
IF1502,13:56:00,100,3342,343988,1,3341.8,5,3342
IF1502,13:56:00,600,3341.6,344007,12,3341.2,9,3341.6
IF1502,13:56:01,100,3339.4,344142,1,3339.2,1,3339.4
IF1502,13:56:01,600,3340.8,344169,2,3340.4,1,3340.6
IF1502,13:56:02,100,3341.2,344187,1,3341.2,7,3341.4
IF1502,13:56:02,600,3340.4,344205,10,3340,1,3340.4
IF1502,13:56:03,100,3340.8,344220,2,3340.8,2,3341
IF1502,13:56:03,600,3342,344291,34,3341,1,3342
IF1502,13:56:04,100,3342.2,344313,6,3342,1,3342.2
IF1502,13:56:04,600,3342.6,344351,5,3342,1,3342.6
IF1502,13:56:05,100,3342.6,344361,8,3342.6,6,3342.8
IF1502,13:56:05,600,3343.6,344392,3,3343.6,1,3343.8
IF1502,13:56:06,100,3343.8,344396,3,3343.4,1,3343.6
IF1502,13:56:06,600,3343.4,344411,7,3343.2,9,3343.6
IF1502,13:56:07,100,3343.2,344440,12,3343.2,8,3343.4
IF1502,13:56:07,600,3342.4,344490,1,3343,15,3343.2
IF1502,13:56:08,100,3342.4,344497,6,3342.4,5,3342.6
IF1502,13:56:08,600,3342.8,344507,1,3342.6,8,3342.8
IF1502,13:56:09,100,3343.2,344537,3,3342.8,2,3343.2
IF1502,13:56:09,600,3343.2,344566,1,3342.8,5,3343.4
IF1502,13:56:10,100,3344.2,344608,49,3343.2,4,3344.2
IF1502,13:56:10,600,3344.2,344615,6,3343.8,7,3344.2
IF1502,13:56:11,100,3343.6,344651,1,3344,27,3344.2
IF1502,13:56:11,600,3343.4,344662,16,3343.2,10,3343.4
IF1502,13:56:12,100,3343.2,344663,14,3343.2,13,3343.4
IF1502,13:56:12,600,3343.2,344676,8,3343.2,9,3343.4
IF1502,13:56:13,100,3344.2,344707,55,3343.2,1,3344.2
IF1502,13:56:13,600,3345,344733,3,3345,7,3345.2
IF1502,13:56:14,100,3345.4,344746,15,3345,7,3345.4
IF1502,13:56:14,600,3345.2,344759,8,3345.2,9,3345.6
IF1502,13:56:15,100,3345.4,344764,1,3345.4,6,3345.6
IF1502,13:56:15,600,3345.8,344799,3,3345.4,8,3345.8
IF1502,13:56:16,100,3346.4,344835,1,3346,11,3346.6
IF1502,13:56:16,600,3346.6,344855,51,3346.6,13,3347
IF1502,13:56:17,100,3347.2,344889,119,3346.6,6,3347.2
IF1502,13:56:17,600,3348,344933,2,3347.6,2,3348
IF1502,13:56:18,100,3348.2,344950,3,3348.2,1,3348.4
IF1502,13:56:18,600,3348.4,344970,1,3348.2,4,3348.6
IF1502,13:56:19,100,3348.2,344979,6,3348,5,3348.2
IF1502,13:56:19,600,3348,344997,6,3347.8,8,3348
IF1502,13:56:20,100,3346.8,345032,5,3346.8,3,3347
IF1502,13:56:20,600,3347.4,345053,3,3346.8,1,3347.4
IF1502,13:56:21,100,3347,345095,40,3346.6,6,3347
IF1502,13:56:21,600,3346.2,345157,5,3346,7,3346.2
IF1502,13:56:22,100,3346,345167,5,3346.2,6,3346.4
IF1502,13:56:22,600,3345.4,345192,4,3345.4,6,3345.8
IF1502,13:56:23,100,3345,345214,7,3345,6,3345.4
IF1502,13:56:23,600,3345.4,345230,3,3345,8,3345.4
IF1502,13:56:24,100,3344.8,345237,6,3344.8,2,3345
IF1502,13:56:24,600,3344.8,345258,3,3345.6,6,3345.8
IF1502,13:56:25,100,3345.6,345269,4,3345.6,5,3346
IF1502,13:56:25,600,3346.2,345288,43,3345.6,1,3346
IF1502,13:56:26,100,3346.8,345308,3,3346.4,3,3346.8
IF1502,13:56:26,600,3346.4,345312,4,3346.8,62,3347
IF1502,13:56:27,100,3347,345335,1,3346.2,59,3347
IF1502,13:56:27,600,3345.6,345355,8,3345.4,2,3345.6
IF1502,13:56:28,100,3345.8,345366,8,3345.4,4,3345.8
IF1502,13:56:28,600,3345.6,345386,10,3345.4,4,3346.2
IF1502,13:56:29,100,3345.6,345388,8,3345.4,4,3345.6
IF1502,13:56:29,600,3345.6,345394,5,3345.4,2,3345.6
IF1502,13:56:30,100,3345.2,345407,2,3345.2,9,3345.6
IF1502,13:56:30,600,3345.6,345415,2,3345.6,3,3345.8
IF1502,13:56:31,100,3345.4,345427,2,3345.2,9,3345.4
IF1502,13:56:31,600,3344.8,345465,24,3344.8,3,3345.8
IF1502,13:56:32,100,3346,345474,4,3345.8,3,3346.2
IF1502,13:56:32,600,3346,345479,2,3345.8,9,3346.2
IF1502,13:56:33,100,3346.2,345488,6,3346.2,5,3346.4
IF1502,13:56:33,600,3346.4,345490,12,3346.2,4,3346.4
IF1502,13:56:34,100,3346.4,345501,16,3346.2,5,3346.6
IF1502,13:56:34,600,3346.8,345507,2,3346.6,3,3346.8
IF1502,13:56:35,100,3346.8,345513,1,3346.8,60,3347
IF1502,13:56:35,600,3347,345530,1,3346.8,56,3347
IF1502,13:56:36,100,3346.4,345549,1,3346.4,7,3346.8
IF1502,13:56:36,600,3347,345561,4,3346.6,50,3347
IF1502,13:56:37,100,3347,345594,4,3346.8,17,3347
IF1502,13:56:37,600,3347,345676,13,3347.2,6,3347.4
IF1502,13:56:38,100,3348,345710,44,3347.2,2,3347.6
IF1502,13:56:38,600,3348.8,345731,7,3348.6,4,3348.8
IF1502,13:56:39,100,3350,345777,21,3348.8,55,3350
IF1502,13:56:39,600,3350,345815,2,3349.8,30,3350
IF1502,13:56:40,100,3351.2,345876,23,3351.2,5,3351.4
IF1502,13:56:40,600,3351.8,345908,9,3350.8,39,3351.8
IF1502,13:56:41,100,3353.6,345943,9,3353.6,56,3353.8
IF1502,13:56:41,600,3353.8,345973,4,3353,56,3354
IF1502,13:56:42,100,3354,345995,28,3353.8,2,3354
IF1502,13:56:42,600,3354.6,346034,3,3354.4,7,3355
IF1502,13:56:43,100,3353.8,346064,3,3354.2,35,3354.8
IF1502,13:56:43,600,3353.8,346088,23,3353.8,1,3354
IF1502,13:56:44,100,3353,346153,12,3351.8,40,3353
IF1502,13:56:44,600,3352,346177,22,3350.8,60,3352
IF1502,13:56:45,100,3352,346193,3,3351.6,4,3352
IF1502,13:56:45,600,3352,346223,1,3352,9,3352.8
IF1502,13:56:46,100,3353,346233,3,3353.2,1,3353.4
IF1502,13:56:46,600,3352.8,346239,2,3352.4,9,3352.6
IF1502,13:56:47,100,3352.2,346252,7,3352.2,6,3352.4
IF1502,13:56:47,600,3351.4,346272,5,3351.4,10,3351.6
IF1502,13:56:48,100,3350.8,346293,15,3350.8,5,3351
IF1502,13:56:48,600,3350,346321,7,3349.8,3,3350.2
IF1502,13:56:49,100,3349.8,346331,2,3349.8,3,3350.2
IF1502,13:56:49,600,3350.8,346360,23,3350.8,51,3351
IF1502,13:56:50,100,3350,346404,4,3349.8,11,3350
IF1502,13:56:50,600,3351.2,346442,2,3351,3,3351.2
IF1502,13:56:51,100,3350.8,346450,1,3350.4,3,3350.8
IF1502,13:56:51,600,3350.8,346458,7,3350.8,1,3351
IF1502,13:56:52,100,3351,346471,10,3350.6,1,3351
IF1502,13:56:52,600,3350.6,346484,5,3350.4,3,3350.6
IF1502,13:56:53,100,3350.4,346492,8,3350.4,4,3350.6
IF1502,13:56:53,600,3350.4,346505,10,3350.4,1,3350.8
IF1502,13:56:54,100,3350.6,346517,1,3350.4,4,3350.6
IF1502,13:56:54,600,3350.2,346529,8,3350,2,3350.2
IF1502,13:56:55,100,3350.2,346537,8,3350,1,3350.2
IF1502,13:56:55,600,3350.2,346545,2,3350,7,3350.2
IF1502,13:56:56,100,3350.2,346554,12,3349.8,4,3350.2
IF1502,13:56:56,600,3350,346571,5,3349.6,5,3350
IF1502,13:56:57,100,3350,346579,2,3349.8,8,3350.2
IF1502,13:56:57,600,3349.8,346595,1,3349.6,1,3349.8
IF1502,13:56:58,100,3349.8,346600,4,3349.8,4,3350
IF1502,13:56:58,600,3349.8,346615,7,3349.4,1,3349.6
IF1502,13:56:59,100,3349.4,346624,8,3349.2,10,3349.6
IF1502,13:56:59,600,3349.6,346631,7,3349.2,5,3349.4
IF1502,13:57:00,100,3349.6,346654,1,3349.4,1,3349.6
IF1502,13:57:00,600,3350.2,346673,2,3350.2,6,3350.4
IF1502,13:57:01,100,3350.4,346692,1,3350.2,19,3350.4
IF1502,13:57:01,600,3351,346730,2,3350.4,15,3351.2
IF1502,13:57:02,100,3351,346738,2,3351,12,3351.2
IF1502,13:57:02,600,3351.6,346764,2,3351,9,3351.6
IF1502,13:57:03,100,3351.8,346781,5,3351.6,1,3351.8
IF1502,13:57:03,600,3352.6,346821,28,3352.4,6,3352.6
IF1502,13:57:04,100,3353,346839,6,3352.6,2,3353.4
IF1502,13:57:04,600,3353.4,346860,9,3353.4,1,3353.6
IF1502,13:57:05,100,3353.8,346867,12,3353.4,6,3353.8
IF1502,13:57:05,600,3354.4,346894,1,3354.4,2,3355
IF1502,13:57:06,100,3355,346904,3,3354.8,1,3355
IF1502,13:57:06,600,3357,346933,6,3356.4,5,3357
IF1502,13:57:07,100,3358,346966,6,3357.4,3,3358
IF1502,13:57:07,600,3357.8,346989,1,3357.8,10,3358
IF1502,13:57:08,100,3358.2,347006,3,3357.8,5,3358.2
IF1502,13:57:08,600,3357.8,347020,3,3357.6,47,3357.8
IF1502,13:57:09,100,3357.6,347033,5,3357.4,44,3357.8
IF1502,13:57:09,600,3356.8,347072,48,3356.8,11,3357.2
IF1502,13:57:10,100,3357,347100,32,3356.6,48,3357.8
IF1502,13:57:10,600,3356.2,347126,4,3355.6,7,3356.2
IF1502,13:57:11,100,3355.8,347155,34,3355.8,1,3356.4
